"Province_Territory","Election_Date","Election_Type","Parliament","Constituency","Candidate","Last_Name","First_Name","Middle_Names","Gender","Occupation","Political_Affiliation","Result","Votes"
"Alberta",1949-06-27,"General","21","Edmonton West","Stone, James M.","Stone","James","M.","Man","Builder","Social Credit Party of Canada","Defeated",6215
"Alberta",1949-06-27,"General","21","Edmonton West","Mentz, Walter","Mentz","Walter",NA,"Man","Labourer","Co-operative Commonwealth Federation","Defeated",2285
"Alberta",1949-06-27,"General","21","Jasper--Edson","Welbourn, John William","Welbourn","John","William","Man","Farmer","Liberal Party of Canada","Elected",7288
"Alberta",1949-06-27,"General","21","Jasper--Edson","Kuhl, Walter Frederick","Kuhl","Walter","Frederick","Man","Teacher","Social Credit Party of Canada","Defeated",6797
"Alberta",1949-06-27,"General","21","Jasper--Edson","Bronson, Harold Emory","Bronson","Harold","Emory","Man","Farmer","Co-operative Commonwealth Federation","Defeated",3839
"Alberta",1949-06-27,"General","21","Jasper--Edson","Walkeden, Thomas J.A.","Walkeden","Thomas","J.A.","Man","Manager","Progressive Conservative Party","Defeated",2053
"Alberta",1949-06-27,"General","21","Lethbridge","Blackmore, John Horne","Blackmore","John","Horne","Man","Teacher","Social Credit Party of Canada","Elected",8880
"Alberta",1949-06-27,"General","21","Lethbridge","Turcotte, Louis Sherman","Turcotte","Louis","Sherman","Man","Barrister","Liberal Party of Canada","Defeated",5760
"Alberta",1949-06-27,"General","21","Lethbridge","Jardine, John Arthur","Jardine","John","Arthur","Man","Merchant","Progressive Conservative Party","Defeated",2460
"Alberta",1949-06-27,"General","21","Lethbridge","Scott, William Wesley","Scott","William","Wesley","Man","Retired","Co-operative Commonwealth Federation","Defeated",1801
"Alberta",1949-06-27,"General","21","Macleod","Hansell, Ernest George","Hansell","Ernest","George","Man","Minister","Social Credit Party of Canada","Elected",7411
"Alberta",1949-06-27,"General","21","Macleod","Lewis, Alfred Gladstone","Lewis","Alfred","Gladstone","Man","Rancher","Liberal Party of Canada","Defeated",4066
"Alberta",1949-06-27,"General","21","Macleod","Wyatt, Stanley","Wyatt","Stanley",NA,"Man","Farmer","Progressive Conservative Party","Defeated",3314
"Alberta",1949-06-27,"General","21","Macleod","Griffin, John Purrier","Griffin","John","Purrier","Man","Clerk","Co-operative Commonwealth Federation","Defeated",1647
"Alberta",1949-06-27,"General","21","Medicine Hat","Wylie, William Duncan McKay","Wylie","William","Duncan McKay","Man","Civil servant","Social Credit Party of Canada","Elected",10086
"Alberta",1949-06-27,"General","21","Medicine Hat","Veiner, Harry","Veiner","Harry",NA,"Man","Farmer","Liberal Party of Canada","Defeated",6069
"Alberta",1949-06-27,"General","21","Medicine Hat","Hughes, Thomas Spencer","Hughes","Thomas","Spencer","Man","Contractor","Progressive Conservative Party","Defeated",2346
"Alberta",1949-06-27,"General","21","Peace River","Low, Solon Earl","Low","Solon","Earl","Man","Gentleman","Social Credit Party of Canada","Elected",7727
"Alberta",1949-06-27,"General","21","Peace River","Carignan, Clifford Bernard","Carignan","Clifford","Bernard","Man","Farmer","Liberal Party of Canada","Defeated",7404
"Alberta",1949-06-27,"General","21","Peace River","Macklin, Irvin Victor","Macklin","Irvin","Victor","Man","Farmer","Co-operative Commonwealth Federation","Defeated",3202
"Alberta",1949-06-27,"General","21","Peace River","Williamson, David Thomson","Williamson","David","Thomson","Man","Farmer","Progressive Conservative Party","Defeated",1562
"Alberta",1949-06-27,"General","21","Red Deer","Shaw, Frederick Davis","Shaw","Frederick","Davis","Man","Teacher","Social Credit Party of Canada","Elected",10549
"Alberta",1949-06-27,"General","21","Red Deer","Mcgorman, Albert Bliss","Mcgorman","Albert","Bliss","Man","Farmer","Liberal Party of Canada","Defeated",3604
"Alberta",1949-06-27,"General","21","Red Deer","Taggart, Harry Lloyd","Taggart","Harry","Lloyd","Man","Farmer","Progressive Conservative Party","Defeated",3488
"Alberta",1949-06-27,"General","21","Red Deer","Ironside, Cyril M.","Ironside","Cyril","M.","Man","Farmer","Co-operative Commonwealth Federation","Defeated",1710
"Alberta",1949-06-27,"General","21","Vegreville","Decore, John","Decore","John",NA,"Man","Barrister","Liberal Party of Canada","Elected",8859
"Alberta",1949-06-27,"General","21","Vegreville","Hlynka, Anthony","Hlynka","Anthony",NA,"Man","Newspaperman","Social Credit Party of Canada","Defeated",7128
"Alberta",1949-06-27,"General","21","Wetaskiwin","Thomas, Ray","Thomas","Ray",NA,"Man","Merchant","Social Credit Party of Canada","Elected",6774
"Alberta",1949-06-27,"General","21","Wetaskiwin","Moseson, Paul","Moseson","Paul",NA,"Man","Lumberman","Liberal Party of Canada","Defeated",6091
"Alberta",1949-06-27,"General","21","Wetaskiwin","Haarstad, Alfred B.","Haarstad","Alfred","B.","Man","Farmer","Progressive Conservative Party","Defeated",3340
"Alberta",1949-06-27,"General","21","Wetaskiwin","Stevens, Wilbert A.","Stevens","Wilbert","A.","Man","Teacher","Co-operative Commonwealth Federation","Defeated",3154
"British Columbia",1949-06-27,"General","21","Burnaby--Richmond","Goode, Tom","Goode","Tom",NA,"Man","Sales supervisor","Liberal Party of Canada","Elected",12848
"British Columbia",1949-06-27,"General","21","Burnaby--Richmond","Steeves, Dorothy Gretchen","Steeves","Dorothy","Gretchen","Woman","Housewife","Co-operative Commonwealth Federation","Defeated",12553
"British Columbia",1949-06-27,"General","21","Burnaby--Richmond","Ferguson, John","Ferguson","John",NA,"Man","Iron worker","Progressive Conservative Party","Defeated",6097
"British Columbia",1949-06-27,"General","21","Burnaby--Richmond","Mcewen, Tom","Mcewen","Tom",NA,"Man","Editor","Labor-Progressive Party","Defeated",1558
"British Columbia",1949-06-27,"General","21","Cariboo","Murray, George Matheson","Murray","George","Matheson","Man","Journalist","Liberal Party of Canada","Elected",7330
"British Columbia",1949-06-27,"General","21","Cariboo","Irvine, William","Irvine","William",NA,"Man","Editor","Co-operative Commonwealth Federation","Defeated",5870
"British Columbia",1949-06-27,"General","21","Coast-Capilano","Sinclair, James","Sinclair","James",NA,"Man","Engineer","Liberal Party of Canada","Elected",15294
"British Columbia",1949-06-27,"General","21","Coast-Capilano","Mckenzie, Francis James","Mckenzie","Francis","James","Man","Barrister","Co-operative Commonwealth Federation","Defeated",6253
"British Columbia",1949-06-27,"General","21","Coast-Capilano","Mahon, Harold S.","Mahon","Harold","S.","Man","Barrister","Progressive Conservative Party","Defeated",4713
"British Columbia",1949-06-27,"General","21","Comox--Alberni","Gibson, John Lambert","Gibson","John","Lambert","Man","Logger","Independent","Elected",11397
"British Columbia",1949-06-27,"General","21","Comox--Alberni","Cameron, John Herdman","Cameron","John","Herdman","Man","Locomotive engineer","Co-operative Commonwealth Federation","Defeated",7785
"British Columbia",1949-06-27,"General","21","Fraser Valley","Cruickshank, George Alexander","Cruickshank","George","Alexander","Man","Farmer","Liberal Party of Canada","Elected",12587
"British Columbia",1949-06-27,"General","21","Fraser Valley","Flowerdew, Eric Symonds","Flowerdew","Eric","Symonds","Man","Farmer","Co-operative Commonwealth Federation","Defeated",5573
"British Columbia",1949-06-27,"General","21","Fraser Valley","Davidson, Edward Stuart","Davidson","Edward","Stuart","Man","Barrister","Progressive Conservative Party","Defeated",4514
"British Columbia",1949-06-27,"General","21","Kamloops","Fulton, Edmund Davie","Fulton","Edmund","Davie","Man","Barrister","Progressive Conservative Party","Elected",7682
"British Columbia",1949-06-27,"General","21","Kamloops","O'Neill, Thomas James","O'Neill","Thomas","James","Man","Retired","Liberal Party of Canada","Defeated",6399
"British Columbia",1949-06-27,"General","21","Kamloops","Larson, George Victor","Larson","George","Victor","Man","Farmer","Co-operative Commonwealth Federation","Defeated",5091
"British Columbia",1949-06-27,"General","21","Kootenay East","Byrne, James Allen (Jim)","Byrne","James","Allen (Jim)","Man","Miner","Liberal Party of Canada","Elected",5546
"British Columbia",1949-06-27,"General","21","Kootenay East","Matthews, James Herbert","Matthews","James","Herbert","Man","Clergyman","Co-operative Commonwealth Federation","Defeated",5448
"British Columbia",1949-06-27,"General","21","Kootenay East","Richardson, Albert Tindale","Richardson","Albert","Tindale","Man","Surveyor","Progressive Conservative Party","Defeated",2704
"British Columbia",1949-06-27,"General","21","Kootenay West","Herridge, Herbert Wilfred","Herridge","Herbert","Wilfred","Man","Farmer","Co-operative Commonwealth Federation","Elected",9794
"British Columbia",1949-06-27,"General","21","Kootenay West","Corner, John Robertson","Corner","John","Robertson","Man","Electrician","Progressive Conservative Party","Defeated",8319
"British Columbia",1949-06-27,"General","21","Nanaimo","Pearkes, George Randolph","Pearkes","George","Randolph","Man","Retired","Progressive Conservative Party","Elected",17507
"British Columbia",1949-06-27,"General","21","Nanaimo","Strachan, Robert Martin","Strachan","Robert","Martin","Man","Carpenter","Co-operative Commonwealth Federation","Defeated",9772
"British Columbia",1949-06-27,"General","21","Nanaimo","Poupore, William Edmond","Poupore","William","Edmond","Man","Barrister","Liberal Party of Canada","Defeated",9196
"British Columbia",1949-06-27,"General","21","New Westminster","Reid, Thomas","Reid","Thomas",NA,"Man","Farmer","Liberal Party of Canada","Elected",13904
"British Columbia",1949-06-27,"General","21","New Westminster","Irvine, Ronald William","Irvine","Ronald","William","Man","Carpenter","Co-operative Commonwealth Federation","Defeated",9326
"British Columbia",1949-06-27,"General","21","New Westminster","Christmas, Leslie James","Christmas","Leslie","James","Man","Real estate agent","Progressive Conservative Party","Defeated",8338
"British Columbia",1949-06-27,"General","21","New Westminster","Mccallum, William Cameron","Mccallum","William","Cameron","Man","Contractor","Social Credit Party of Canada","Defeated",1207
"British Columbia",1949-06-27,"General","21","Skeena","Applewhaite, Edward Turney","Applewhaite","Edward","Turney","Man","Salesman","Liberal Party of Canada","Elected",5847
"British Columbia",1949-06-27,"General","21","Skeena","Archibald, Harry Grenfell","Archibald","Harry","Grenfell","Man","Seaman","Co-operative Commonwealth Federation","Defeated",4183
"British Columbia",1949-06-27,"General","21","Vancouver Centre","Campney, Ralph Osborne","Campney","Ralph","Osborne","Man","Barrister","Liberal Party of Canada","Elected",10299
"British Columbia",1949-06-27,"General","21","Vancouver Centre","Young, Rodney","Young","Rodney",NA,"Man","Student","Co-operative Commonwealth Federation","Defeated",6382
"British Columbia",1949-06-27,"General","21","Vancouver Centre","Stevens, Henry Herbert","Stevens","Henry","Herbert","Man","Executive","Progressive Conservative Party","Defeated",5970
"British Columbia",1949-06-27,"General","21","Vancouver Centre","Rush, Maurice","Rush","Maurice",NA,"Man","Secretary","Labor-Progressive Party","Defeated",952
"British Columbia",1949-06-27,"General","21","Vancouver Centre","Young, Harold Meade","Young","Harold","Meade","Man","Retired","Independent","Defeated",595
"British Columbia",1949-06-27,"General","21","Vancouver East","MacInnis, Angus","MacInnis","Angus",NA,"Man","Motorman","Co-operative Commonwealth Federation","Elected",14056
"British Columbia",1949-06-27,"General","21","Vancouver East","Reid, William","Reid","William",NA,"Man","Engineer","Liberal Party of Canada","Defeated",10154
"British Columbia",1949-06-27,"General","21","Vancouver East","Day, Joseph Friend","Day","Joseph","Friend","Man","Accountant","Progressive Conservative Party","Defeated",4261
"British Columbia",1949-06-27,"General","21","Vancouver East","Stewart, Charles McGregor","Stewart","Charles","McGregor","Man","Street railway man","Labor-Progressive Party","Defeated",1377
"British Columbia",1949-06-27,"General","21","Vancouver Quadra","Green, Howard Charles","Green","Howard","Charles","Man","Barrister","Progressive Conservative Party","Elected",16661
"British Columbia",1949-06-27,"General","21","Vancouver Quadra","Isherwood, Thomas Foster","Isherwood","Thomas","Foster","Man","Secretary","Liberal Party of Canada","Defeated",10665
"British Columbia",1949-06-27,"General","21","Vancouver Quadra","Mason, Harold Winston","Mason","Harold","Winston","Man","Salesman","Co-operative Commonwealth Federation","Defeated",5908
"British Columbia",1949-06-27,"General","21","Vancouver South","Laing, Arthur","Laing","Arthur",NA,"Man","Manager","Liberal Party of Canada","Elected",13082
"British Columbia",1949-06-27,"General","21","Vancouver South","MacInnis, Winona Grace","MacInnis","Winona","Grace","Woman","Housewife","Co-operative Commonwealth Federation","Defeated",10397
"British Columbia",1949-06-27,"General","21","Vancouver South","Cornett, Jonathan Webster","Cornett","Jonathan","Webster","Man","Merchant","Progressive Conservative Party","Defeated",9462
"British Columbia",1949-06-27,"General","21","Vancouver--Burrard","MacDougall, John Lorne","MacDougall","John","Lorne","Man","Organizer","Liberal Party of Canada","Elected",10967
"British Columbia",1949-06-27,"General","21","Vancouver--Burrard","Merritt, Charles Cecil Ingersoll","Merritt","Charles","Cecil Ingersoll","Man","Barrister","Progressive Conservative Party","Defeated",10676
"British Columbia",1949-06-27,"General","21","Vancouver--Burrard","Webster, Arnold Alexander","Webster","Arnold","Alexander","Man","School principal","Co-operative Commonwealth Federation","Defeated",8705
"British Columbia",1949-06-27,"General","21","Victoria","Mayhew, Robert Wellington","Mayhew","Robert","Wellington","Man","Manufacturer","Liberal Party of Canada","Elected",19324
"British Columbia",1949-06-27,"General","21","Victoria","Cameron, Gordon Arthur","Cameron","Gordon","Arthur","Man","Barrister","Progressive Conservative Party","Defeated",10154
"British Columbia",1949-06-27,"General","21","Victoria","Caird, William Baxter","Caird","William","Baxter","Man","Coppersmith","Co-operative Commonwealth Federation","Defeated",5048
"British Columbia",1949-06-27,"General","21","Yale","Jones, Owen Lewis","Jones","Owen","Lewis","Man","Merchant","Co-operative Commonwealth Federation","Elected",13298
"British Columbia",1949-06-27,"General","21","Yale","Adams, Theodore Robert Bruce","Adams","Theodore","Robert Bruce","Man","Manager","Progressive Conservative Party","Defeated",11562
"British Columbia",1949-06-27,"General","21","Yale","Mcdowell, Charles James","Mcdowell","Charles","James","Man","Garage operator","Liberal Party of Canada","Defeated",5576
"British Columbia",1949-06-27,"General","21","Yale","Reid, James Allan","Reid","James","Allan","Man","Farmer","Social Credit Party of Canada","Defeated",902
"Manitoba",1949-06-27,"General","21","Brandon","Matthews, James Ewen","Matthews","James","Ewen","Man","Retired","Liberal Party of Canada","Elected",11263
"Manitoba",1949-06-27,"General","21","Brandon","Bracken, John","Bracken","John",NA,"Man","Farmer","Progressive Conservative Party","Defeated",7150
"Manitoba",1949-06-27,"General","21","Brandon","Jackson, Dwight Lyman","Jackson","Dwight","Lyman","Man","Physician","Independent","Defeated",1964
"Manitoba",1949-06-27,"General","21","Churchill","Weaver, George Dyer","Weaver","George","Dyer","Man","Engineer","Liberal Party of Canada","Elected",6847
"Manitoba",1949-06-27,"General","21","Churchill","Moore, Ronald Stewart","Moore","Ronald","Stewart","Man","Railway employee","Co-operative Commonwealth Federation","Defeated",4595
"Manitoba",1949-06-27,"General","21","Churchill","Milton, Robert Franklin","Milton","Robert","Franklin","Man","Foreman","Progressive Conservative Party","Defeated",3570
"Manitoba",1949-06-27,"General","21","Dauphin","Ward, William John","Ward","William","John","Man","Agent","Liberal Party of Canada","Elected",7896
"Manitoba",1949-06-27,"General","21","Dauphin","Zaplitny, Frederick Samuel","Zaplitny","Frederick","Samuel","Man","Teacher","Co-operative Commonwealth Federation","Defeated",7089
"Manitoba",1949-06-27,"General","21","Dauphin","Szewczyk, Michael F.","Szewczyk","Michael","F.","Man","Farmer","Progressive Conservative Party","Defeated",2541
"Manitoba",1949-06-27,"General","21","Lisgar","Winkler, Howard Waldemar","Winkler","Howard","Waldemar","Man","Farmer","Liberal Party of Canada","Elected",9190
"Manitoba",1949-06-27,"General","21","Lisgar","Heppner, Diedrich","Heppner","Diedrich",NA,"Man","Farmer","Progressive Conservative Party","Defeated",5684
"Manitoba",1949-06-27,"General","21","Lisgar","Atkins, Gordon Morris","Atkins","Gordon","Morris","Man","Farmer","Co-operative Commonwealth Federation","Defeated",1470
"Manitoba",1949-06-27,"General","21","Marquette","Garson, Stuart Sinclair","Garson","Stuart","Sinclair","Man","Barrister","Liberal Party of Canada","Elected",10144
"Manitoba",1949-06-27,"General","21","Marquette","Jackson, James","Jackson","James",NA,"Man","Farmer","Progressive Conservative Party","Defeated",4016
"Manitoba",1949-06-27,"General","21","Marquette","Keating, Bessie","Keating","Bessie",NA,"Woman","Housewife","Co-operative Commonwealth Federation","Defeated",2984
"Manitoba",1949-06-27,"General","21","Norquay","Wood, Robert James","Wood","Robert","James","Man","Merchant","Liberal Party of Canada","Elected",8430
"Manitoba",1949-06-27,"General","21","Norquay","Petursson, Philip M.","Petursson","Philip","M.","Man","Minister","Co-operative Commonwealth Federation","Defeated",4776
"Manitoba",1949-06-27,"General","21","Norquay","Koshowski, Walter","Koshowski","Walter",NA,"Man","Mechanic","Progressive Conservative Party","Defeated",807
"Manitoba",1949-06-27,"General","21","Portage--Neepawa","Weir, William Gilbert","Weir","William","Gilbert","Man","Farmer","Liberal Progressive","Elected",9192
"Manitoba",1949-06-27,"General","21","Portage--Neepawa","Nelson, Harold Alexander","Nelson","Harold","Alexander","Man","Farmer","Progressive Conservative Party","Defeated",6819
"Manitoba",1949-06-27,"General","21","Portage--Neepawa","Matthews, Albert Clifford","Matthews","Albert","Clifford","Man","Farmer","Co-operative Commonwealth Federation","Defeated",2269
"Manitoba",1949-06-27,"General","21","Provencher","Jutras, René","Jutras","René",NA,"Man","Farmer","Liberal Party of Canada","Elected",6834
"Manitoba",1949-06-27,"General","21","Provencher","Mackenzie, Bruce","Mackenzie","Bruce",NA,"Man","Farmer","Independent","Defeated",4008
"Manitoba",1949-06-27,"General","21","Selkirk","Bryce, William Scottie","Bryce","William","Scottie","Man","Farmer","Co-operative Commonwealth Federation","Elected",7819
"Manitoba",1949-06-27,"General","21","Selkirk","Régnier, Laurier Arthur","Régnier","Laurier","Arthur","Man","Barrister","Liberal Party of Canada","Defeated",7593
"Manitoba",1949-06-27,"General","21","Selkirk","Mcdowell, John","Mcdowell","John",NA,"Man","Grain merchant","Progressive Conservative Party","Defeated",6158
"Manitoba",1949-06-27,"General","21","Souris","Ross, James Arthur","Ross","James","Arthur","Man","Farmer","Progressive Conservative Party","Elected",6108
"Manitoba",1949-06-27,"General","21","Souris","Dow, Edward Ingo","Dow","Edward","Ingo","Man","Agent","Liberal Party of Canada","Defeated",5495
"Manitoba",1949-06-27,"General","21","Souris","Watson, George Thomas","Watson","George","Thomas","Man","Farmer","Co-operative Commonwealth Federation","Defeated",1083
"Manitoba",1949-06-27,"General","21","Springfield","Sinnott, John Sylvester Aloysius","Sinnott","John","Sylvester Aloysius","Man","Farmer","Liberal Party of Canada","Elected",8253
"Manitoba",1949-06-27,"General","21","Springfield","Wasylyk, Harry","Wasylyk","Harry",NA,"Man","Manager","Co-operative Commonwealth Federation","Defeated",4418
"Manitoba",1949-06-27,"General","21","Springfield","Bodie, J. Leslie","Bodie","J.","Leslie","Man","Manager","Progressive Conservative Party","Defeated",3494
"Manitoba",1949-06-27,"General","21","Springfield","Bileski, Andrew","Bileski","Andrew",NA,"Man","Manager","Labor-Progressive Party","Defeated",1117
"Manitoba",1949-06-27,"General","21","St. Boniface","Viau, Fernand","Viau","Fernand",NA,"Man","Agent","Liberal Party of Canada","Elected",10766
"Manitoba",1949-06-27,"General","21","St. Boniface","Paulley, Andrew Russell","Paulley","Andrew","Russell","Man","Upholsterer","Co-operative Commonwealth Federation","Defeated",5455
"Manitoba",1949-06-27,"General","21","St. Boniface","Léger, Louis","Léger","Louis",NA,"Man","Clerk","Progressive Conservative Party","Defeated",2557
"Manitoba",1949-06-27,"General","21","Winnipeg North","Stewart, Alistair McLeod","Stewart","Alistair","McLeod","Man","Chartered Accountant","Co-operative Commonwealth Federation","Elected",12432
"Manitoba",1949-06-27,"General","21","Winnipeg North","Taraska, Peter","Taraska","Peter",NA,"Man","Accountant","Liberal Party of Canada","Defeated",11962
"Manitoba",1949-06-27,"General","21","Winnipeg North","Zuken, Joseph","Zuken","Joseph",NA,"Man","Barrister","Labor-Progressive Party","Defeated",5406
"Manitoba",1949-06-27,"General","21","Winnipeg North","Restall, John Hunter","Restall","John","Hunter","Man","Barrister","Progressive Conservative Party","Defeated",1816
"Manitoba",1949-06-27,"General","21","Winnipeg North Centre","Knowles, Stanley Howard","Knowles","Stanley","Howard","Man","Minister and printer","Co-operative Commonwealth Federation","Elected",15389
"Manitoba",1949-06-27,"General","21","Winnipeg North Centre","Molloy, William A.","Molloy","William","A.","Man","Barrister","Liberal Party of Canada","Defeated",9010
"Manitoba",1949-06-27,"General","21","Winnipeg North Centre","Pattinson, Richard R.","Pattinson","Richard","R.","Man","Financial agent","Progressive Conservative Party","Defeated",3434
"Manitoba",1949-06-27,"General","21","Winnipeg North Centre","Juba, Stephen","Juba","Stephen",NA,"Man","Agent","Independent","Defeated",694
"Manitoba",1949-06-27,"General","21","Winnipeg South","Mutch, Leslie Alexander","Mutch","Leslie","Alexander","Man","Advertising executive","Liberal Party of Canada","Elected",16235
"Manitoba",1949-06-27,"General","21","Winnipeg South","Thorvaldson, Gunnar Solmundur","Thorvaldson","Gunnar","Solmundur","Man","Barrister","Progressive Conservative Party","Defeated",9942
"Manitoba",1949-06-27,"General","21","Winnipeg South","Tipping, Frederick George","Tipping","Frederick","George","Man","Teacher","Co-operative Commonwealth Federation","Defeated",7765
"Manitoba",1949-06-27,"General","21","Winnipeg South Centre","Maybank, Ralph","Maybank","Ralph",NA,"Man","Barrister","Liberal Party of Canada","Elected",14747
"Manitoba",1949-06-27,"General","21","Winnipeg South Centre","Churchill, Gordon Minto","Churchill","Gordon","Minto","Man","Teacher","Progressive Conservative Party","Defeated",6593
"Manitoba",1949-06-27,"General","21","Winnipeg South Centre","Robertson, Andrew N.","Robertson","Andrew","N.","Man","Foreman","Co-operative Commonwealth Federation","Defeated",5632
"New Brunswick",1949-06-27,"General","21","Charlotte","Stuart, Andrew Wesley","Stuart","Andrew","Wesley","Man","Fisherman","Liberal Party of Canada","Elected",6197
"New Brunswick",1949-06-27,"General","21","Charlotte","Ganong, Hardy Nelson","Ganong","Hardy","Nelson","Man","Superintendent","Progressive Conservative Party","Defeated",6139
"New Brunswick",1949-06-27,"General","21","Gloucester","Richard, Clovis-Thomas","Richard","Clovis-Thomas",NA,"Man","Barrister","Liberal Party of Canada","Elected",14759
"New Brunswick",1949-06-27,"General","21","Gloucester","Robichaud, J.L. Albert","Robichaud","J.L.","Albert","Man","Barrister","Progressive Conservative Party","Defeated",6391
"New Brunswick",1949-06-27,"General","21","Kent","Léger, Aurel D.","Léger","Aurel","D.","Man","Contractor and farmer","Liberal Party of Canada","Elected",5754
