"Province_Territory","Election_Date","Election_Type","Parliament","Constituency","Candidate","Last_Name","First_Name","Middle_Names","Gender","Occupation","Political_Affiliation","Result","Votes"
"Saskatchewan",1940-08-19,"By-Election","19","Saskatoon City","Johns, Sidney Walter","Johns","Sidney","Walter","Man","Manager","Independent Liberal","Defeated",2250
"Saskatchewan",1940-08-19,"By-Election","19","Saskatoon City","Bradbrooke, George Howard","Bradbrooke","George","Howard","Man","Retired","Independent Social Credit","Defeated",1200
"Saskatchewan",1940-08-19,"By-Election","19","Saskatoon City","Moore, Agnes Wilna","Moore","Agnes","Wilna","Man","Teacher","Independent","Defeated",491
"Saskatchewan",1943-08-09,"By-Election","19","Humboldt","Burton, Joseph William","Burton","Joseph","William","Man","Farmer","Co-operative Commonwealth Federation","Elected",8910
"Saskatchewan",1943-08-09,"By-Election","19","Humboldt","Krenn, Frank Stephen","Krenn","Frank","Stephen","Man","Labourer","Liberal Party of Canada","Defeated",5287
"Saskatchewan",1943-08-09,"By-Election","19","Humboldt","Langenhoff, Theodore Fred","Langenhoff","Theodore","Fred","Man","Farmer","Social Credit Party of Canada","Defeated",251
"Saskatchewan",1936-01-06,"By-Election","18","Assiniboia","Gardiner, James Garfield","Gardiner","James","Garfield","Man","Farmer","Liberal Party of Canada","Elected",7282
"Saskatchewan",1936-01-06,"By-Election","18","Assiniboia","Irvine, William","Irvine","William",NA,"Man","Author","Co-operative Commonwealth Federation","Defeated",3717
"Saskatchewan",1939-12-18,"By-Election","18","Saskatoon City","Brown, Walter George","Brown","Walter","George","Man","Clergyman","United Reform Movement","Elected",10756
"Saskatchewan",1939-12-18,"By-Election","18","Saskatoon City","Hayes, Michael Patrick","Hayes","Michael","Patrick","Man","Auditor","Unknown","Defeated",5766
"Saskatchewan",1930-08-25,"By-Election","17","Melfort","Weir, Robert","Weir","Robert",NA,"Man","Farmer","Conservative (1867-1942)","Elected (Acclamation)",0
"Saskatchewan",1933-10-23,"By-Election","17","Mackenzie","MacMillan, John Angus","MacMillan","John","Angus","Man","Barrister-at-law","Liberal Party of Canada","Elected",5926
"Saskatchewan",1933-10-23,"By-Election","17","Mackenzie","Stubbs, Lewis St. George","Stubbs","Lewis","St. George","Man","Barrister-at-law","Co-operative Commonwealth Federation","Defeated",4312
"Saskatchewan",1933-10-23,"By-Election","17","Mackenzie","Edgar, Stanley Howard","Edgar","Stanley","Howard","Man","Barrister and solicitor","Conservative (1867-1942)","Defeated",1541
"Saskatchewan",1933-10-23,"By-Election","17","Mackenzie","Mcnamee, Louis Philip","Mcnamee","Louis","Philip","Man","Farmer","United Farmers","Defeated",713
"Saskatchewan",1926-11-02,"By-Election","16","Melville","Motherwell, William Richard","Motherwell","William","Richard","Man","Farmer","Liberal Party of Canada","Elected (Acclamation)",0
"Saskatchewan",1926-11-02,"By-Election","16","Prince Albert","King, William Lyon Mackenzie","King","William","Lyon Mackenzie","Man","Gentleman","Liberal Party of Canada","Elected (Acclamation)",0
"Saskatchewan",1926-11-02,"By-Election","16","Regina","Dunning, Charles Avery","Dunning","Charles","Avery","Man","Minister of Railways and Canals","Liberal Party of Canada","Elected (Acclamation)",0
"Saskatchewan",1927-11-25,"By-Election","16","Maple Creek","Bock, William George","Bock","William","George","Man","Farmer","Liberal Party of Canada","Elected (Acclamation)",0
"Saskatchewan",1926-02-15,"By-Election","15","Prince Albert","King, William Lyon Mackenzie","King","William","Lyon Mackenzie","Man","Prime Minister of Canada","Liberal Party of Canada","Elected",7920
"Saskatchewan",1926-02-15,"By-Election","15","Prince Albert","Burgess, David Luther","Burgess","David","Luther","Man","Farmer","Independent","Defeated",2299
"Saskatchewan",1926-03-16,"By-Election","15","Regina","Dunning, Charles Avery","Dunning","Charles","Avery","Man","Minister of Railways and Canals","Liberal Party of Canada","Elected (Acclamation)",0
"Saskatchewan",1922-01-19,"By-Election","14","Regina","Motherwell, William Richard","Motherwell","William","Richard","Man","Farmer","Liberal Party of Canada","Elected (Acclamation)",0
"Saskatchewan",1923-04-10,"By-Election","14","Moose Jaw","Hopkins, Edward Nicholas","Hopkins","Edward","Nicholas","Man","Retired farmer","Progressive","Elected",8960
"Saskatchewan",1923-04-10,"By-Election","14","Moose Jaw","Knowles, William Erskine","Knowles","William","Erskine","Man","Barrister-at-law","Liberal Party of Canada","Defeated",7362
"Saskatchewan",1919-10-27,"By-Election","13","Assiniboia","Gould, Oliver Robert","Gould","Oliver","Robert","Man","Farmer","United Farmers","Elected",7712
"Saskatchewan",1919-10-27,"By-Election","13","Assiniboia","Motherwell, William Richard","Motherwell","William","Richard","Man","Farmer","Liberal Party of Canada","Defeated",2488
"Saskatchewan",1915-02-01,"By-Election","12","Prince Albert","Donaldson, Samuel James","Donaldson","Samuel","James","Man","Farmer","Conservative (1867-1942)","Elected (Acclamation)",0
