"Province_Territory","Election_Date","Election_Type","Parliament","Constituency","Candidate","Last_Name","First_Name","Middle_Names","Gender","Occupation","Political_Affiliation","Result","Votes"
"British Columbia",2019-05-06,"By-Election","42","Nanaimo--Ladysmith","Manly, Paul","Manly","Paul",NA,"Man","Communications specialist","Green Party of Canada","Elected",15302
"British Columbia",2019-05-06,"By-Election","42","Nanaimo--Ladysmith","Hirst, John","Hirst","John",NA,"Man","Financial manager","Conservative Party of Canada","Defeated",10215
"British Columbia",2019-05-06,"By-Election","42","Nanaimo--Ladysmith","Chamberlin, Bob","Chamberlin","Bob",NA,"Man","Councillor","New Democratic Party","Defeated",9446
"British Columbia",2019-05-06,"By-Election","42","Nanaimo--Ladysmith","Corfield, Michelle","Corfield","Michelle",NA,"Woman","Entrepreneur","Liberal Party of Canada","Defeated",4515
"British Columbia",2019-05-06,"By-Election","42","Nanaimo--Ladysmith","Clarke, Jennifer","Clarke","Jennifer",NA,"Woman","Financial planner","People's Party of Canada","Defeated",1268
"British Columbia",2019-05-06,"By-Election","42","Nanaimo--Ladysmith","Marlatt, Brian","Marlatt","Brian",NA,"Man","Writer","Progressive Canadian Party","Defeated",253
"British Columbia",2019-05-06,"By-Election","42","Nanaimo--Ladysmith","Letkemann, Jakob","Letkemann","Jakob",NA,"Man","Board game designer","National Citizens Alliance","Defeated",66
"British Columbia",2012-11-26,"By-Election","41","Victoria","Rankin, Murray","Rankin","Murray",NA,"Man","Lawyer","New Democratic Party","Elected",14507
"British Columbia",2012-11-26,"By-Election","41","Victoria","Galloway, Donald","Galloway","Donald",NA,"Man","Professor","Green Party of Canada","Defeated",13389
"British Columbia",2012-11-26,"By-Election","41","Victoria","Gann, Dale","Gann","Dale",NA,"Man","High Technology Executive","Conservative (1867-1942)","Defeated",5654
"British Columbia",2012-11-26,"By-Election","41","Victoria","Summerville, Paul","Summerville","Paul",NA,"Man","Adjunct Professor","Liberal Party of Canada","Defeated",5097
"British Columbia",2012-11-26,"By-Election","41","Victoria","Lowe, Art","Lowe","Art",NA,"Man","Property Manager","Libertarian Party of Canada","Defeated",193
"British Columbia",2012-11-26,"By-Election","41","Victoria","Ney, Philip G.","Ney","Philip","G.","Man","Physician","Christian Heritage Party of Canada","Defeated",192
"British Columbia",2009-11-09,"By-Election","40","New Westminster--Coquitlam","Donnelly, Fin","Donnelly","Fin",NA,"Man","Executive director","New Democratic Party","Elected",12171
"British Columbia",2009-11-09,"By-Election","40","New Westminster--Coquitlam","Dilworth, Diana","Dilworth","Diana",NA,"Woman","City councillor","Conservative (1867-1942)","Defeated",8730
"British Columbia",2009-11-09,"By-Election","40","New Westminster--Coquitlam","Lee, Ken Beck","Lee","Ken","Beck","Man","Professional engineer","Liberal Party of Canada","Defeated",2528
"British Columbia",2009-11-09,"By-Election","40","New Westminster--Coquitlam","Helps, Rebecca","Helps","Rebecca",NA,"Woman","Business consultant","Green Party of Canada","Defeated",1047
"British Columbia",2008-03-17,"By-Election","39","Vancouver Quadra","Murray, Joyce","Murray","Joyce",NA,"Woman","Reforester","Liberal Party of Canada","Elected",10155
"British Columbia",2008-03-17,"By-Election","39","Vancouver Quadra","Meredith, Deborah","Meredith","Deborah",NA,"Man","University lecturer","Conservative Party of Canada","Defeated",10004
"British Columbia",2008-03-17,"By-Election","39","Vancouver Quadra","Coad, Rebeccca","Coad","Rebeccca",NA,"Woman","University student","New Democratic Party","Defeated",4064
"British Columbia",2008-03-17,"By-Election","39","Vancouver Quadra","Grice, Dan","Grice","Dan",NA,"Man","Businessman","Green Party of Canada","Defeated",3792
"British Columbia",2008-03-17,"By-Election","39","Vancouver Quadra","Turner, John","Turner","John",NA,"Man","Actor","neorhino.ca","Defeated",111
"British Columbia",2008-03-17,"By-Election","39","Vancouver Quadra","Frank, Psamuel","Frank","Psamuel",NA,"Man","Musician","Canadian Action Party","Defeated",40
"British Columbia",1998-03-30,"By-Election","36","Port Moody--Coquitlam","Sekora, Lou","Sekora","Lou",NA,"Man","Businessman","Liberal Party of Canada","Elected",11284
"British Columbia",1998-03-30,"By-Election","36","Port Moody--Coquitlam","Cunningham, Jim","Cunningham","Jim",NA,"Man","Consultant","Reform Party of Canada","Defeated",10195
"British Columbia",1998-03-30,"By-Election","36","Port Moody--Coquitlam","Keryluk, John","Keryluk","John",NA,"Man","Municipal councillor","New Democratic Party","Defeated",4869
"British Columbia",1998-03-30,"By-Election","36","Port Moody--Coquitlam","Gluska, Joe","Gluska","Joe",NA,"Man","Teacher","Progressive Conservative Party","Defeated",1381
"British Columbia",1998-03-30,"By-Election","36","Port Moody--Coquitlam","Norman, Dave","Norman","Dave",NA,"Man","Environmental consultant","Green Party of Canada","Defeated",666
"British Columbia",1998-03-30,"By-Election","36","Port Moody--Coquitlam","Arlow, Will","Arlow","Will",NA,"Man","Small businessman","Canadian Action Party","Defeated",156
"British Columbia",1998-03-30,"By-Election","36","Port Moody--Coquitlam","Nantel, François","Nantel","François",NA,"Man","Sales","Independent","Defeated",86
"British Columbia",1998-03-30,"By-Election","36","Port Moody--Coquitlam","Verrier, True Grit","Verrier","True","Grit","Man","Education officer","Independent","Defeated",35
"British Columbia",2000-09-11,"By-Election","36","Okanagan--Coquihalla","Day, Stockwell Burt","Day","Stockwell","Burt","Man","Leader of the Canadian Alliance","Canadian Reform Conservative Alliance","Elected",19417
"British Columbia",2000-09-11,"By-Election","36","Okanagan--Coquihalla","Ellis, Ken","Ellis","Ken",NA,"Man","Teacher","New Democratic Party","Defeated",3470
"British Columbia",2000-09-11,"By-Election","36","Okanagan--Coquihalla","Russow, Joan","Russow","Joan",NA,"Man","Leader, Green Party of Canada","Green Party of Canada","Defeated",2115
"British Columbia",2000-09-11,"By-Election","36","Okanagan--Coquihalla","Peach, Jack William","Peach","Jack","William","Man","Marketing consultant","Canadian Action Party","Defeated",1159
"British Columbia",2000-09-11,"By-Election","36","Okanagan--Coquihalla","Strauss, Jim","Strauss","Jim",NA,"Man","Master herbalist","Independent","Defeated",689
"British Columbia",2000-09-11,"By-Election","36","Okanagan--Coquihalla","ST-MAURICE, M. Boris","ST-MAURICE","M.","Boris","Man","Musician","Independent","Defeated",438
"British Columbia",2000-09-11,"By-Election","36","Okanagan--Coquihalla","Baker, Dennis Earl","Baker","Dennis","Earl","Man","Aircraft maintenance engineer","Independent","Defeated",223
"British Columbia",2000-09-11,"By-Election","36","Okanagan--Coquihalla","Gajic, Rad","Gajic","Rad",NA,"Man","Chief executive officer","Independent","Defeated",108
"British Columbia",1983-08-29,"By-Election","32","Mission--Port Moody","St. Germain, Gerry","St. Germain","Gerry",NA,"Man","Businessman","Progressive Conservative Party","Elected",21590
"British Columbia",1983-08-29,"By-Election","32","Mission--Port Moody","Weremchuk, Sophie","Weremchuk","Sophie",NA,"Man","Administrator","New Democratic Party","Defeated",18314
"British Columbia",1983-08-29,"By-Election","32","Mission--Port Moody","Duprat, Louis","Duprat","Louis",NA,"Man","Lawyer","Liberal Party of Canada","Defeated",2207
"British Columbia",1983-08-29,"By-Election","32","Mission--Port Moody","Nickerson, Betty","Nickerson","Betty",NA,"Man","Writer, broadcaster","No affiliation to a recognised party","Defeated",508
"British Columbia",1978-10-16,"By-Election","30","Burnaby--Richmond--Delta","Siddon, Thomas Edward","Siddon","Thomas","Edward","Man","Professor of engineering","Progressive Conservative Party","Elected",30395
"British Columbia",1978-10-16,"By-Election","30","Burnaby--Richmond--Delta","Stickney, Mercia","Stickney","Mercia",NA,"Man","Sociologist","New Democratic Party","Defeated",11308
"British Columbia",1978-10-16,"By-Election","30","Burnaby--Richmond--Delta","Schmand, Tony","Schmand","Tony",NA,"Man","Businessman","Liberal Party of Canada","Defeated",4713
"British Columbia",1978-10-16,"By-Election","30","Burnaby--Richmond--Delta","Lecours, Ernie","Lecours","Ernie",NA,"Man","Community worker","No affiliation to a recognised party","Defeated",1128
"British Columbia",1978-10-16,"By-Election","30","Burnaby--Richmond--Delta","Stevens, Homer","Stevens","Homer",NA,"Man","Fisherman","Communist Party of Canada","Defeated",339
"British Columbia",1969-02-10,"By-Election","28","Nanaimo--Cowichan--The Islands","Douglas, Thomas Clement (Tommy)","Douglas","Thomas","Clement (Tommy)","Man","Political leader","New Democratic Party","Elected",19730
"British Columbia",1969-02-10,"By-Election","28","Nanaimo--Cowichan--The Islands","Winch, Eric W.","Winch","Eric","W.","Man","Lawyer","Liberal Party of Canada","Defeated",12897
"British Columbia",1969-02-10,"By-Election","28","Nanaimo--Cowichan--The Islands","Verbrugge, Magdalenus","Verbrugge","Magdalenus",NA,"Man","Physician and surgeon","Progressive Conservative Party","Defeated",1966
"British Columbia",1969-04-08,"By-Election","28","Comox--Alberni","Barnett, Thomas Speakman","Barnett","Thomas","Speakman","Man","Mill worker","New Democratic Party","Elected",12612
"British Columbia",1969-04-08,"By-Election","28","Comox--Alberni","Durante, Richard John Joseph","Durante","Richard","John Joseph","Man","School principal","Liberal Party of Canada","Defeated",12357
"British Columbia",1969-04-08,"By-Election","28","Comox--Alberni","Mclean, Blair","Mclean","Blair",NA,"Man","School principal","Progressive Conservative Party","Defeated",2350
"British Columbia",1962-10-22,"By-Election","25","Burnaby--Coquitlam","Douglas, Thomas Clement (Tommy)","Douglas","Thomas","Clement (Tommy)","Man","Political leader","New Democratic Party","Elected",16313
"British Columbia",1962-10-22,"By-Election","25","Burnaby--Coquitlam","Clark, Warren R.","Clark","Warren","R.","Man","Insurance counsellor","Liberal Party of Canada","Defeated",8029
"British Columbia",1962-10-22,"By-Election","25","Burnaby--Coquitlam","Gamache, René J.","Gamache","René","J.","Man","Lumber grader","Social Credit Party of Canada","Defeated",5282
"British Columbia",1962-10-22,"By-Election","25","Burnaby--Coquitlam","Greenwood, Eric","Greenwood","Eric",NA,"Man","Engineer","Progressive Conservative Party","Defeated",2562
"British Columbia",1962-10-22,"By-Election","25","Burnaby--Coquitlam","Burnham, George D.","Burnham","George","D.","Man","Retired","Independent","Defeated",162
"British Columbia",1961-05-29,"By-Election","24","Esquimalt--Saanich","Chatterton, George Louis","Chatterton","George","Louis","Man","Agrologist","Progressive Conservative Party","Elected",8554
"British Columbia",1961-05-29,"By-Election","24","Esquimalt--Saanich","Groos, David Walter","Groos","David","Walter","Man","R.C.N. retired","Liberal Party of Canada","Defeated",8010
"British Columbia",1961-05-29,"By-Election","24","Esquimalt--Saanich","Hamilton, Glen Francis","Hamilton","Glen","Francis","Man","Social worker","New Democratic Party","Defeated",6481
"British Columbia",1961-05-29,"By-Election","24","Esquimalt--Saanich","Hahn, Frederick George","Hahn","Frederick","George","Man","Merchant","Social Credit Party of Canada","Defeated",4466
"British Columbia",1961-05-29,"By-Election","24","Esquimalt--Saanich","Poirier, Don","Poirier","Don",NA,"Man","Seaman","Socialist","Defeated",131
"British Columbia",1949-10-24,"By-Election","21","New Westminster","Mott, William Malcolm","Mott","William","Malcolm","Man","Electrician","Liberal Party of Canada","Elected",8727
"British Columbia",1949-10-24,"By-Election","21","New Westminster","Philpott, Elmore","Philpott","Elmore",NA,"Man","Journalist","Independent","Defeated",6583
"British Columbia",1949-10-24,"By-Election","21","New Westminster","Irvine, Ronald William","Irvine","Ronald","William","Man","Carpenter","Co-operative Commonwealth Federation","Defeated",5769
"British Columbia",1949-10-24,"By-Election","21","New Westminster","Christmas, Leslie James","Christmas","Leslie","James","Man","Real estate salesman","Progressive Conservative Party","Defeated",3068
"British Columbia",1949-10-24,"By-Election","21","New Westminster","Rush, Maurice","Rush","Maurice",NA,"Man","Secretary","Progressive","Defeated",637
"British Columbia",1948-05-31,"By-Election","20","Yale","Jones, Owen Lewis","Jones","Owen","Lewis","Man","Merchant","Co-operative Commonwealth Federation","Elected",12838
"British Columbia",1948-05-31,"By-Election","20","Yale","Bennett, William Andrew Cecil","Bennett","William","Andrew Cecil","Man","Merchant","Progressive Conservative Party","Defeated",7953
"British Columbia",1948-05-31,"By-Election","20","Yale","Chambers, Edward John","Chambers","Edward","John","Man","Fruit grower","Liberal Party of Canada","Defeated",7500
"British Columbia",1948-06-08,"By-Election","20","Vancouver Centre","Young, Rodney","Young","Rodney",NA,"Man","Student","Co-operative Commonwealth Federation","Elected",9518
"British Columbia",1948-06-08,"By-Election","20","Vancouver Centre","Campney, Ralph Osborne","Campney","Ralph","Osborne","Man","Barrister","Liberal Party of Canada","Defeated",7348
"British Columbia",1948-06-08,"By-Election","20","Vancouver Centre","Jestley, Hilliard Lyle","Jestley","Hilliard","Lyle","Man","Barrister","Progressive Conservative Party","Defeated",4965
"British Columbia",1936-06-08,"By-Election","18","Victoria","Tolmie, Simon Fraser","Tolmie","Simon","Fraser","Man","Retired","Conservative (1867-1942)","Elected",5997
"British Columbia",1936-06-08,"By-Election","18","Victoria","Gordon, John King","Gordon","John","King","Man","Lecturer in Christian ethics","Co-operative Commonwealth Federation","Defeated",5887
"British Columbia",1936-06-08,"By-Election","18","Victoria","Mcdowell, Christopher John","Mcdowell","Christopher","John","Man","Plumbing contractor","Liberal Party of Canada","Defeated",5725
"British Columbia",1937-11-29,"By-Election","18","Victoria","Mayhew, Robert Wellington","Mayhew","Robert","Wellington","Man","Manufacturer","Liberal Party of Canada","Elected",9493
"British Columbia",1937-11-29,"By-Election","18","Victoria","Mckelvie, Bruce Alistair","Mckelvie","Bruce","Alistair","Man","Journalist","Conservative (1867-1942)","Defeated",7654
"British Columbia",1937-11-29,"By-Election","18","Victoria","Gordon, John King","Gordon","John","King","Man","Lecturer in Christian ethics","Co-operative Commonwealth Federation","Defeated",6550
"British Columbia",1930-08-25,"By-Election","17","Kootenay East","Stevens, Henry Herbert","Stevens","Henry","Herbert","Man","Accountant and broker","Conservative (1867-1942)","Elected (Acclamation)",0
"British Columbia",1926-11-09,"By-Election","16","Kootenay East","King, James Horace","King","James","Horace","Man","Minister of Health","Liberal Party of Canada","Elected (Acclamation)",0
"British Columbia",1928-12-06,"By-Election","16","Victoria","Plunkett, D'Arcy Britton","Plunkett","D'Arcy","Britton","Man","Sheet metal worker","Conservative (1867-1942)","Elected",5636
"British Columbia",1928-12-06,"By-Election","16","Victoria","MacLean, John Duncan","MacLean","John","Duncan","Man","Physician and surgeon","Liberal Party of Canada","Defeated",5544
"British Columbia",1922-03-14,"By-Election","14","Kootenay East","King, James Horace","King","James","Horace","Man","Physician","Liberal Party of Canada","Elected",3223
"British Columbia",1922-03-14,"By-Election","14","Kootenay East","Bronsdon, Thomas Harold","Bronsdon","Thomas","Harold","Man",NA,"Unknown","Defeated",1943
"British Columbia",1924-11-06,"By-Election","14","Yale","Stirling, Grote","Stirling","Grote",NA,"Man","Fruit grower and civil engineer","Conservative (1867-1942)","Elected",6354
"British Columbia",1924-11-06,"By-Election","14","Yale","Sutherland, Daniel Wilbur","Sutherland","Daniel","Wilbur","Man","Merchant","Liberal Party of Canada","Defeated",5988
"British Columbia",1919-10-27,"By-Election","13","Victoria City","Tolmie, Simon Fraser","Tolmie","Simon","Fraser","Man","Veterinary surgeon","Unionist","Elected",7219
"British Columbia",1919-10-27,"By-Election","13","Victoria City","Barnard, Thomas Albert","Barnard","Thomas","Albert","Man",NA,"Independent","Defeated",5085
"British Columbia",1920-11-22,"By-Election","13","Yale","MacKelvie, John Armstrong","MacKelvie","John","Armstrong","Man","Editor","Conservative (1867-1942)","Elected",4989
"British Columbia",1920-11-22,"By-Election","13","Yale","Edgett, Charles Edgar","Edgett","Charles","Edgar","Man",NA,"United Farmers","Defeated",4600
"British Columbia",1911-11-04,"By-Election","12","Yale--Cariboo","Burrell, Martin","Burrell","Martin",NA,"Man","Fruit grower","Conservative (1867-1942)","Elected (Acclamation)",0
"British Columbia",1912-05-30,"By-Election","12","Kootenay","Green, Robert Francis","Green","Robert","Francis","Man","Businessman","Conservative (1867-1942)","Elected (Acclamation)",0
"British Columbia",1909-02-08,"By-Election","11","Comox--Atlin","Templeman, William","Templeman","William",NA,"Man","Editor","Liberal Party of Canada","Elected (Acclamation)",0
"British Columbia",1906-03-06,"By-Election","10","Victoria City","Templeman, William","Templeman","William",NA,"Man","Editor","Liberal Party of Canada","Elected",1553
"British Columbia",1906-03-06,"By-Election","10","Victoria City","Beckwith, J.L.","Beckwith","J.L.",NA,"Man",NA,"Conservative (1867-1942)","Defeated",857
"British Columbia",1906-03-06,"By-Election","10","Victoria City","Marcon, W.H.","Marcon","W.H.",NA,"Man",NA,"Independent","Defeated",308
"British Columbia",1902-01-28,"By-Election","9","Victoria","Riley, George","Riley","George",NA,"Man","Merchant","Liberal Party of Canada","Elected",1797
"British Columbia",1902-01-28,"By-Election","9","Victoria","Barnard, Frank Stillman","Barnard","Frank","Stillman","Man","Businessman","Conservative (1867-1942)","Defeated",1378
"British Columbia",1903-02-04,"By-Election","9","Burrard","Macpherson, Robert George","Macpherson","Robert","George","Man","Manager of insurance company","Liberal Party of Canada","Elected",2108
"British Columbia",1903-02-04,"By-Election","9","Burrard","Foley, Chris.","Foley","Chris.",NA,"Man",NA,"Independent Liberal","Defeated",1885
"British Columbia",1903-02-04,"By-Election","9","Burrard","McInnes, Thomas Robert","McInnes","Thomas","Robert","Man","Coroner, Physician, Surgeon","Independent","Defeated",362
"British Columbia",1893-05-02,"By-Election","7","Vancouver","Haslam, Andrew","Haslam","Andrew",NA,"Man","Businessman","Conservative (1867-1942)","Elected (Acclamation)",0
"British Columbia",1896-01-06,"By-Election","7","Victoria","Prior, Edward Gawler","Prior","Edward","Gawler","Man","Mining engineer","Conservative (1867-1942)","Elected",1567
"British Columbia",1896-01-06,"By-Election","7","Victoria","Templeman, William","Templeman","William",NA,"Man","Editor","Liberal Party of Canada","Defeated",1460
"British Columbia",1888-01-23,"By-Election","6","Victoria","Prior, Edward Gawler","Prior","Edward","Gawler","Man","Mining engineer","Conservative (1867-1942)","Elected (Acclamation)",0
"British Columbia",1888-11-22,"By-Election","6","Cariboo","Barnard, Frank Stillman","Barnard","Frank","Stillman","Man","Businessman","Conservative (1867-1942)","Elected",117
"British Columbia",1888-11-22,"By-Election","6","Cariboo","Mcleese, R.","Mcleese","R.",NA,"Man",NA,"Independent","Defeated",95
"British Columbia",1888-11-22,"By-Election","6","Cariboo","Rogers, (unknown)","Rogers",NA,NA,"Man",NA,"Independent","Defeated",86
"British Columbia",1889-10-28,"By-Election","6","Victoria","Earle, Thomas","Earle","Thomas",NA,"Man","Businessman","Conservative (1867-1942)","Elected (Acclamation)",0
"British Columbia",1890-06-19,"By-Election","6","New Westminster","Corbould, Gordon Edward","Corbould","Gordon","Edward","Man","Lawyer","Conservative (1867-1942)","Elected (Acclamation)",0
"British Columbia",1879-09-29,"By-Election","4","Yale","Barnard, Francis Jones","Barnard","Francis","Jones","Man","Businessman","Conservative (1867-1942)","Elected",212
"British Columbia",1879-09-29,"By-Election","4","Yale","Trapp, John","Trapp","John",NA,"Man",NA,"Unknown","Defeated",99
"British Columbia",1881-03-31,"By-Election","4","Cariboo","Reid, James","Reid","James",NA,"Man","Businessman","Liberal-Conservative","Elected",179
"British Columbia",1881-03-31,"By-Election","4","Cariboo","Monroe, (unknown)","Monroe",NA,NA,"Man",NA,"Unknown","Defeated",104
"British Columbia",1881-03-31,"By-Election","4","Cariboo","Ball, (unknown)","Ball",NA,NA,"Man",NA,"Unknown","Defeated",78
"British Columbia",1881-03-31,"By-Election","4","Cariboo","Greig, Archibald","Greig","Archibald",NA,"Man",NA,"Unknown","Defeated",62
"British Columbia",1882-03-09,"By-Election","4","New Westminster","Homer, Joshua Attwood Reynolds","Homer","Joshua","Attwood Reynolds","Man","Commission merchant","Liberal-Conservative","Elected (Acclamation)",0
"British Columbia",1878-03-25,"By-Election","3","New Westminster","McInnes, Thomas Robert","McInnes","Thomas","Robert","Man","Physician","Independent","Elected (Acclamation)",0
"British Columbia",1871-11-24,"By-Election","1","Victoria District","De Cosmos, Amor","De Cosmos","Amor",NA,"Man","Newspaper Owner and Chief Editor","Liberal Party of Canada","Elected (Acclamation)",0
"British Columbia",1871-11-24,"By-Election","1","Victoria District","Nathan, Henry","Nathan","Henry",NA,"Man","Businessman","Liberal Party of Canada","Elected (Acclamation)",0
"British Columbia",1871-12-13,"By-Election","1","New Westminster District","Nelson, Hugh","Nelson","Hugh",NA,"Man","Lumber merchant","Liberal-Conservative","Elected",125
"British Columbia",1871-12-13,"By-Election","1","New Westminster District","Scott, (unknown)","Scott",NA,NA,"Man",NA,"Unknown","Defeated",24
"British Columbia",1871-12-15,"By-Election","1","Vancouver Island","Wallace, Robert","Wallace","Robert",NA,"Man","Commission merchant","Conservative (1867-1942)","Elected",137
"British Columbia",1871-12-15,"By-Election","1","Vancouver Island","Jessop, John","Jessop","John",NA,"Man",NA,"Unknown","Defeated",102
"British Columbia",1871-12-19,"By-Election","1","Cariboo District","Thompson, Joshua Spencer","Thompson","Joshua","Spencer","Man","Journalist","Liberal-Conservative","Elected (Acclamation)",0
"British Columbia",1871-12-19,"By-Election","1","Yale District","Houghton, Charles Frederick","Houghton","Charles","Frederick","Man","Farmer","Liberal Party of Canada","Elected (Acclamation)",0
