"Province_Territory","Election_Date","Election_Type","Parliament","Constituency","Candidate","Last_Name","First_Name","Middle_Names","Gender","Occupation","Political_Affiliation","Result","Votes"
"Newfoundland and Labrador",2000-05-15,"By-Election","36","St. John's West","White, E. Sailor","White","E.","Sailor","Man","Pro-wrestler","No affiliation to a recognised party","Defeated",332
"Newfoundland and Labrador",1996-03-25,"By-Election","35","Labrador","O'Brien, Lawrence D.","O'Brien","Lawrence","D.","Man","Councillor","Liberal Party of Canada","Elected",4032
"Newfoundland and Labrador",1996-03-25,"By-Election","35","Labrador","McGrath, John Michael","McGrath","John","Michael","Man","Consultant","Reform Party of Canada","Defeated",3027
"Newfoundland and Labrador",1996-03-25,"By-Election","35","Labrador","Collins, Randy","Collins","Randy",NA,"Man","Staff representative","New Democratic Party","Defeated",1974
"Newfoundland and Labrador",1996-03-25,"By-Election","35","Labrador","Gear-White, Darlene","Gear-White","Darlene",NA,"Man","Business woman","Progressive Conservative Party","Defeated",867
"Newfoundland and Labrador",1996-03-25,"By-Election","35","Labrador","Roy, Alain","Roy","Alain",NA,"Man","Industrial electrician","Independent","Defeated",63
"Newfoundland and Labrador",1987-07-20,"By-Election","33","St. John's East","Harris, Jack","Harris","Jack",NA,"Man","Lawyer","New Democratic Party","Elected",15842
"Newfoundland and Labrador",1987-07-20,"By-Election","33","St. John's East","Hickey, Thomas V.","Hickey","Thomas","V.","Man","Former M.H.A.","Progressive Conservative Party","Defeated",11971
"Newfoundland and Labrador",1987-07-20,"By-Election","33","St. John's East","Neary, Steve","Neary","Steve",NA,"Man","Politician","Liberal Party of Canada","Defeated",5894
"Newfoundland and Labrador",1987-07-20,"By-Election","33","St. John's East","Quinlan, Peter Francis","Quinlan","Peter","Francis","Man","Salesman","Rhinoceros Party of Canada","Defeated",527
"Newfoundland and Labrador",1979-09-19,"By-Election","31","Burin--St. George's","Simmons, Roger","Simmons","Roger",NA,"Man","Educator","Liberal Party of Canada","Elected",10434
"Newfoundland and Labrador",1979-09-19,"By-Election","31","Burin--St. George's","Mackinnon, Dave","Mackinnon","Dave",NA,"Man","Union representative","New Democratic Party","Defeated",4587
"Newfoundland and Labrador",1979-09-19,"By-Election","31","Burin--St. George's","Carter, Walter C.","Carter","Walter","C.","Man","Director","Progressive Conservative Party","Defeated",4308
"Newfoundland and Labrador",1976-10-18,"By-Election","30","St. John's West","Crosbie, John Carnell","Crosbie","John","Carnell","Man","Lawyer","Progressive Conservative Party","Elected",11719
"Newfoundland and Labrador",1976-10-18,"By-Election","30","St. John's West","Mayo, Tom","Mayo","Tom",NA,"Man","Union representative","New Democratic Party","Defeated",8597
"Newfoundland and Labrador",1976-10-18,"By-Election","30","St. John's West","Innes, Robert","Innes","Robert",NA,"Man","Businessman","Liberal Party of Canada","Defeated",3971
"Newfoundland and Labrador",1978-10-16,"By-Election","30","Humber--St. George's--St. Barbe","Faour, Alphonsus","Faour","Alphonsus",NA,"Man","Lawyer","New Democratic Party","Elected",12386
"Newfoundland and Labrador",1978-10-16,"By-Election","30","Humber--St. George's--St. Barbe","Billard, George","Billard","George",NA,"Man","Community developer","Liberal Party of Canada","Defeated",10322
"Newfoundland and Labrador",1978-10-16,"By-Election","30","Humber--St. George's--St. Barbe","Brown, Bill","Brown","Bill",NA,"Man","Professional Accountant","Progressive Conservative Party","Defeated",5851
"Newfoundland and Labrador",1966-09-19,"By-Election","27","Burin--Burgeo","Jamieson, Donald Campbell","Jamieson","Donald","Campbell","Man","Tv and radio operator","Liberal Party of Canada","Elected",9215
"Newfoundland and Labrador",1966-09-19,"By-Election","27","Burin--Burgeo","Hiscock, Eric Dixon Cave","Hiscock","Eric","Dixon Cave","Man","Law clerk","Progressive Conservative Party","Defeated",1107
"Newfoundland and Labrador",1966-09-19,"By-Election","27","Grand Falls--White Bay--Labrador","Chatwood, Andrew","Chatwood","Andrew",NA,"Man","Administrative supervisor","Liberal Party of Canada","Elected",9754
"Newfoundland and Labrador",1966-09-19,"By-Election","27","Grand Falls--White Bay--Labrador","Pitcher, Thomas Fenwick","Pitcher","Thomas","Fenwick","Man","Mechanical supervisor","Progressive Conservative Party","Defeated",2515
"Newfoundland and Labrador",1966-09-19,"By-Election","27","Grand Falls--White Bay--Labrador","Snell, Lorne Campbell","Snell","Lorne","Campbell","Man","Mechanic","New Democratic Party","Defeated",1086
"Newfoundland and Labrador",1967-11-06,"By-Election","27","Bonavista--Twillingate","Granger, Charles Ronald McKay","Granger","Charles","Ronald McKay","Man","Journalist","Liberal Party of Canada","Elected",8112
"Newfoundland and Labrador",1967-11-06,"By-Election","27","Bonavista--Twillingate","French, Wilfred Nathan","French","Wilfred","Nathan","Man","Inspector","Progressive Conservative Party","Defeated",6356
"Newfoundland and Labrador",1967-11-06,"By-Election","27","Bonavista--Twillingate","Drover, Samuel","Drover","Samuel",NA,"Man","General dealer","Independent","Defeated",370
