"Province_Territory","Election_Date","Election_Type","Parliament","Constituency","Candidate","Last_Name","First_Name","Middle_Names","Gender","Occupation","Political_Affiliation","Result","Votes"
"New Brunswick",1904-02-16,"By-Election","9","St. John (City of )","Mckeown, H.A.","Mckeown","H.A.",NA,"Man",NA,"Unknown","Defeated",3440
"New Brunswick",1896-08-25,"By-Election","8","Sunbury--Queen's","Blair, Andrew George","Blair","Andrew","George","Man","Lawyer","Liberal Party of Canada","Elected",2310
"New Brunswick",1896-08-25,"By-Election","8","Sunbury--Queen's","Wilmot, Robert Duncan","Wilmot","Robert","Duncan","Man","Businessman","Conservative (1867-1942)","Defeated",1686
"New Brunswick",1892-02-25,"By-Election","7","Queen's","Baird, George Frederick","Baird","George","Frederick","Man","Lawyer","Conservative (1867-1942)","Elected",0
"New Brunswick",1892-04-06,"By-Election","7","Carleton","Colter, Newton Ramsay","Colter","Newton","Ramsay","Man","Physician","Liberal Party of Canada","Elected (Acclamation)",0
"New Brunswick",1892-11-22,"By-Election","7","St. John (City and County of)","Chesley, John  Alexander","Chesley","John"," Alexander","Man","Founder","Conservative (1867-1942)","Elected (Acclamation)",0
"New Brunswick",1892-12-06,"By-Election","7","Kent","McInerney, George Valentine","McInerney","George","Valentine","Man","Lawyer","Liberal-Conservative","Elected (Acclamation)",0
"New Brunswick",1894-05-05,"By-Election","7","Gloucester","Blanchard, Théotime","Blanchard","Théotime",NA,"Man","Farmer","Conservative (1867-1942)","Elected (Acclamation)",0
"New Brunswick",1895-08-24,"By-Election","7","Westmorland","Powell, Henry Absalom","Powell","Henry","Absalom","Man","Lawyer","Liberal-Conservative","Elected (Acclamation)",0
"New Brunswick",1896-02-06,"By-Election","7","Northumberland","Robinson, James","Robinson","James",NA,"Man","Merchant","Conservative (1867-1942)","Elected (Acclamation)",0
"New Brunswick",1887-05-21,"By-Election","6","Restigouche","Moffat, George","Moffat","George",NA,"Man","Merchant","Conservative (1867-1942)","Elected (Acclamation)",0
"New Brunswick",1888-01-18,"By-Election","6","Queen's","Baird, George Frederick","Baird","George","Frederick","Man","Lawyer","Conservative (1867-1942)","Elected",1175
"New Brunswick",1888-01-18,"By-Election","6","Queen's","King, George Gerald","King","George","Gerald","Man","Businessman","Liberal Party of Canada","Defeated",1064
"New Brunswick",1890-07-31,"By-Election","6","Kent","Léger, Édouard H.","Léger","Édouard","H.","Man","Physician","Conservative (1867-1942)","Elected (Acclamation)",0
"New Brunswick",1882-11-07,"By-Election","5","King's","Foster, George Eulas","Foster","George","Eulas","Man","University teacher","Conservative (1867-1942)","Elected",2005
"New Brunswick",1882-11-07,"By-Election","5","King's","Domville, James","Domville","James",NA,"Man","Merchant","Conservative (1867-1942)","Defeated",1723
"New Brunswick",1883-07-10,"By-Election","5","Albert","Wallace, John","Wallace","John",NA,"Man","Farmer","Liberal-Conservative","Elected",934
"New Brunswick",1883-07-10,"By-Election","5","Albert","Rogers, Alexander","Rogers","Alexander",NA,"Man","Merchant","Liberal Party of Canada","Defeated",815
"New Brunswick",1883-09-22,"By-Election","5","Kent","Landry, Pierre Amand","Landry","Pierre","Amand","Man","Lawyer","Conservative (1867-1942)","Elected",1638
"New Brunswick",1883-09-22,"By-Election","5","Kent","McInerney, George Valentine","McInerney","George","Valentine","Man",NA,"Liberal Party of Canada","Defeated",1100
"New Brunswick",1884-06-29,"By-Election","5","York","Temple, Thomas","Temple","Thomas",NA,"Man","Farmer","Conservative (1867-1942)","Elected",2012
"New Brunswick",1884-06-29,"By-Election","5","York","Gregory, G.F.","Gregory","G.F.",NA,"Man",NA,"Liberal Party of Canada","Defeated",1834
"New Brunswick",1885-10-20,"By-Election","5","St. John (City and County of)","Everett, Charles Arthur","Everett","Charles","Arthur","Man","Merchant","Conservative (1867-1942)","Elected (Acclamation)",0
"New Brunswick",1885-11-24,"By-Election","5","St. John (City of )","Barker, Frederick Eustace","Barker","Frederick","Eustace","Man","Lawyer","Conservative (1867-1942)","Elected (Acclamation)",0
"New Brunswick",1885-12-31,"By-Election","5","King's","Domville, James","Domville","James",NA,"Man","Merchant","Independent Conservative","Defeated",0
"New Brunswick",1885-12-31,"By-Election","5","King's","Foster, George Eulas","Foster","George","Eulas","Man","University teacher","Conservative (1867-1942)","Elected",0
"New Brunswick",1878-11-04,"By-Election","4","St. John (City of )","Tilley, Samuel Leonard","Tilley","Samuel","Leonard","Man","Druggist","Liberal-Conservative","Elected (Acclamation)",0
"New Brunswick",1881-02-16,"By-Election","4","Carleton","Irvine, David","Irvine","David",NA,"Man","Farmer","Liberal Party of Canada","Elected",1470
"New Brunswick",1881-02-16,"By-Election","4","Carleton","Connell, C.P.","Connell","C.P.",NA,"Man",NA,"Unknown","Defeated",1425
"New Brunswick",1877-07-02,"By-Election","3","Gloucester","Anglin, Timothy Warren","Anglin","Timothy","Warren","Man","Editor","Liberal Party of Canada","Elected",1185
"New Brunswick",1877-07-02,"By-Election","3","Gloucester","Turgeon, Onésiphore","Turgeon","Onésiphore",NA,"Man",NA,"Unknown","Defeated",858
"New Brunswick",1878-01-12,"By-Election","3","Restigouche","Haddow, George","Haddow","George",NA,"Man","Merchant","Independent","Elected (Acclamation)",0
"New Brunswick",1878-02-05,"By-Election","3","Northumberland","Mitchell, Peter","Mitchell","Peter",NA,"Man","Lawyer","Independent","Elected (Acclamation)",0
"New Brunswick",1873-09-18,"By-Election","2","Carleton","Appleby, Stephen Burpee","Appleby","Stephen","Burpee","Man","Lawyer","Liberal Party of Canada","Elected (Acclamation)",0
"New Brunswick",1873-11-28,"By-Election","2","Westmorland","Smith, Albert James","Smith","Albert","James","Man","Lawyer","Liberal Party of Canada","Elected (Acclamation)",0
"New Brunswick",1873-12-01,"By-Election","2","St. John (City and County of)","Burpee, Isaac","Burpee","Isaac",NA,"Man","Businessman","Liberal Party of Canada","Elected (Acclamation)",0
"New Brunswick",1873-12-01,"By-Election","2","St. John (City of )","De Veber, Jeremiah Smith Boies","De Veber","Jeremiah","Smith Boies","Man","Businessman","Liberal Party of Canada","Elected (Acclamation)",0
"New Brunswick",1868-03-13,"By-Election","1","Restigouche","Caldwell, William Murray","Caldwell","William","Murray","Man","Merchant","Liberal Party of Canada","Elected",353
"New Brunswick",1868-03-13,"By-Election","1","Restigouche","Moffatt, George","Moffatt","George",NA,"Man","Merchant","Conservative (1867-1942)","Defeated",306
"New Brunswick",1868-10-28,"By-Election","1","York","Pickard, John","Pickard","John",NA,"Man","Lumber merchant","Independent Liberal","Elected (Acclamation)",0
"New Brunswick",1868-12-24,"By-Election","1","Northumberland","Hutchison, Richard","Hutchison","Richard",NA,"Man","Lumber merchant","Liberal Party of Canada","Elected",1133
"New Brunswick",1868-12-24,"By-Election","1","Northumberland","Gough, (unknown)","Gough",NA,NA,"Man",NA,"Unknown","Defeated",894
"New Brunswick",1870-11-29,"By-Election","1","Restigouche","Moffat, George","Moffat","George",NA,"Man","Merchant","Conservative (1867-1942)","Elected",411
"New Brunswick",1870-11-29,"By-Election","1","Restigouche","DES BRISAY, A.C.","DES BRISAY","A.C.",NA,"Man",NA,"Unknown","Defeated",233
